data,ano,mes,trimestre,semestre,uf,regiao,governo,preco_medio_imovel,variacao_preco_anual,tx_ocupacao_%,inadimplencia_aluguel_%,vendas_totais_10k_hab,rotacao_imoveis,perc_vista_%,perc_financiamento_%,perc_mcmv_%,perc_imovel_usado_%,perc_terreno_zero_%,indice_aluguel_yoy_%,qualidade_vida_score,indice_crise,saude_mercado,abandono_violencia_por_10k,abandono_desastre_por_10k,abandono_vontade_por_10k,abandono_total_por_10k,aumento_moradores_por_10k,invasao_terrenos_por_10k,pessoas_alugam_proprio_10k,pessoas_vendem_proprio_10k
2018-06-01,2018,6,2,1,DF,Centro-Oeste,Temer,473300.0,2.512453974442286,89.3,6.8,20.6,21.6,18.6,43.4,7.6,75.7,7.7,4.6,7.0,0.1895,0.0,70.4,0.0,31.0,101.4,0.0,12.7,1.0,0.9
2018-07-01,2018,7,3,2,DF,Centro-Oeste,Temer,454500.0,-3.9315155358275233,90.9,7.4,22.9,24.0,25.3,36.7,7.0,76.5,7.4,5.6,6.95,0.1935,0.0,51.8,0.0,31.1,82.9,0.0,10.9,1.1,0.9
2018-08-01,2018,8,3,2,DF,Centro-Oeste,Temer,487800.0,1.4981273408239737,89.7,7.2,21.3,22.6,25.2,36.8,7.5,76.0,8.5,4.8,7.02,0.1955,0.0,57.1,0.0,31.1,88.2,0.0,11.6,1.3,1.0
2018-09-01,2018,9,3,2,DF,Centro-Oeste,Temer,464800.0,-1.8373812038014803,90.0,6.8,22.8,24.1,24.8,37.2,7.9,74.8,8.0,4.6,7.09,0.186,0.0,62.2,0.0,31.1,93.30000000000001,0.0,11.9,1.3,0.9
2018-10-01,2018,10,4,2,DF,Centro-Oeste,Temer,444800.0,-2.1987686895338587,90.5,7.4,21.9,23.099999999999998,20.4,41.6,9.2,76.5,7.9,5.4,7.12,0.1955,0.0,52.4,0.0,31.1,83.5,0.0,10.9,1.2,0.9
2018-11-01,2018,11,4,2,DF,Centro-Oeste,Temer,470300.0,3.956675508399643,90.0,7.0,21.0,22.3,22.8,39.2,8.9,76.7,8.7,5.5,7.0,0.19,0.0,59.3,0.0,31.2,90.5,0.0,13.2,1.3,0.9
2018-12-01,2018,12,4,2,DF,Centro-Oeste,Temer,462800.0,-0.8781323623902382,90.6,7.5,21.4,22.5,25.0,37.0,8.9,74.9,7.6,4.2,6.83,0.19700000000000004,0.0,71.5,0.0,31.2,102.7,0.0,11.7,1.1,0.9
2019-01-01,2019,1,1,1,DF,Centro-Oeste,Bolsonaro,438600.0,-7.213877723714834,87.3,5.5,17.6,18.200000000000003,33.9,26.1,5.6,69.4,7.9,5.3,7.25,0.1735,0.0,46.9,0.0,31.2,78.1,0.0,8.4,0.6,0.7
2019-02-01,2019,2,1,1,DF,Centro-Oeste,Bolsonaro,473600.0,5.455355154753949,88.0,5.9,19.1,19.700000000000003,32.6,27.4,7.8,71.6,7.0,4.6,7.08,0.178,0.0,41.5,0.0,31.2,72.7,0.0,10.3,0.6,0.4
2019-03-01,2019,3,1,1,DF,Centro-Oeste,Bolsonaro,467300.0,-0.08552490912978605,87.8,5.1,18.6,19.3,35.5,24.5,6.7,69.2,8.3,3.6,7.07,0.16299999999999998,0.0,48.5,0.0,31.3,79.8,0.0,8.2,0.7,0.7
2019-04-01,2019,4,2,1,DF,Centro-Oeste,Bolsonaro,464800.0,0.519031141868509,87.6,5.8,21.4,22.2,31.8,28.2,7.6,69.4,9.2,4.5,7.14,0.17800000000000005,0.0,67.9,0.0,31.3,99.2,0.0,9.0,0.8,0.5
2019-05-01,2019,5,2,1,DF,Centro-Oeste,Bolsonaro,438400.0,-7.957169850934287,87.2,5.3,17.0,17.7,34.8,25.2,7.2,70.4,8.7,6.2,7.11,0.16999999999999998,0.0,47.0,0.0,31.3,78.3,0.0,9.6,0.7,0.5
2019-06-01,2019,6,2,1,DF,Centro-Oeste,Bolsonaro,454600.0,-3.950982463553776,86.8,5.2,18.0,18.8,31.1,28.9,5.3,69.3,7.8,5.3,7.18,0.17,0.0,56.9,0.0,31.3,88.2,0.0,9.0,0.8,0.6
2019-07-01,2019,7,3,2,DF,Centro-Oeste,Bolsonaro,457800.0,0.7260726072607193,86.6,5.3,18.4,19.299999999999997,31.6,28.4,4.2,69.3,7.6,5.6,7.11,0.173,0.0,56.3,0.0,31.4,87.69999999999999,0.0,8.2,0.9,0.6
2019-08-01,2019,8,3,2,DF,Centro-Oeste,Bolsonaro,456200.0,-6.4780647806478076,87.3,5.2,19.5,20.2,30.8,29.2,6.3,69.6,8.1,5.8,7.09,0.1675,0.0,56.8,0.0,31.4,88.19999999999999,0.0,9.9,0.7,0.6
2019-09-01,2019,9,3,2,DF,Centro-Oeste,Bolsonaro,451700.0,-2.8184165232358005,88.2,4.8,21.9,22.7,31.9,28.1,8.8,70.1,7.8,4.7,7.07,0.155,0.0,47.0,0.0,31.4,78.4,0.0,10.6,0.8,0.5
2019-10-01,2019,10,4,2,DF,Centro-Oeste,Bolsonaro,454000.0,2.0683453237410054,87.3,5.2,22.6,23.1,34.3,25.7,8.0,70.4,8.1,3.6,7.09,0.1675,0.0,32.8,0.0,31.4,64.19999999999999,0.0,8.3,0.5,0.5
2019-11-01,2019,11,4,2,DF,Centro-Oeste,Bolsonaro,432300.0,-8.079948968743356,88.0,5.1,20.4,21.2,33.8,26.2,6.3,71.6,7.5,4.1,7.12,0.16199999999999998,0.0,53.7,0.0,31.5,85.2,0.0,9.0,0.8,0.5
2019-12-01,2019,12,4,2,DF,Centro-Oeste,Bolsonaro,458800.0,-0.8643042350907515,87.2,4.4,19.3,20.1,29.3,30.7,6.3,70.8,8.1,4.0,7.15,0.15200000000000002,0.0,52.8,0.0,31.5,84.3,0.0,9.3,0.8,0.6
2020-01-01,2020,1,1,1,DF,Centro-Oeste,Bolsonaro,459100.0,4.6739626082991315,87.0,5.5,19.8,20.400000000000002,30.1,29.9,8.1,69.4,8.6,4.3,7.1,0.175,0.0,50.1,0.0,31.5,81.6,0.0,9.2,0.6,0.4
2020-02-01,2020,2,1,1,DF,Centro-Oeste,Bolsonaro,463200.0,-2.195945945945943,87.9,5.3,18.2,19.099999999999998,31.3,28.7,8.4,70.1,8.1,5.6,7.21,0.16649999999999998,0.0,70.4,0.0,31.6,102.0,0.0,7.6,0.9,0.5
2020-03-01,2020,3,1,1,DF,Centro-Oeste,Bolsonaro,457900.0,-2.0115557457735966,86.6,5.2,17.4,18.2,31.0,29.0,7.8,71.3,8.6,3.6,7.19,0.171,0.0,45.5,0.0,31.6,77.1,0.0,7.8,0.8,0.6
2020-04-01,2020,4,2,1,DF,Centro-Oeste,Bolsonaro,457900.0,-1.4845094664371783,87.8,4.9,19.6,20.3,30.0,30.0,8.8,70.5,7.9,4.9,7.14,0.159,0.0,63.3,0.0,31.6,94.9,0.0,10.8,0.7,0.5
2020-05-01,2020,5,2,1,DF,Centro-Oeste,Bolsonaro,439700.0,0.2965328467153361,88.9,5.9,21.6,22.3,31.3,28.7,6.1,68.9,7.2,4.7,7.15,0.1735,0.0,51.1,0.0,31.6,82.7,0.0,10.6,0.7,0.7
2020-06-01,2020,6,2,1,DF,Centro-Oeste,Bolsonaro,472300.0,3.893532776066877,87.0,5.5,21.2,21.7,34.4,25.6,7.3,69.1,7.8,5.1,7.24,0.175,0.0,54.3,0.0,31.6,85.9,0.0,8.8,0.5,0.4
2020-07-01,2020,7,3,2,DF,Centro-Oeste,Bolsonaro,447200.0,-2.315421581476629,86.0,5.3,20.4,21.099999999999998,33.3,26.7,7.6,69.6,8.2,3.9,7.16,0.176,0.0,63.4,0.0,31.7,95.1,0.0,10.4,0.7,0.6
2020-08-01,2020,8,3,2,DF,Centro-Oeste,Bolsonaro,454200.0,-0.43840420868039853,86.9,5.4,18.4,19.0,34.5,25.5,7.6,70.1,8.8,5.7,7.18,0.17349999999999996,0.0,49.9,0.0,31.7,81.6,0.0,10.3,0.6,0.7
2020-09-01,2020,9,3,2,DF,Centro-Oeste,Bolsonaro,456200.0,0.996236440115128,87.5,5.0,18.2,18.9,31.8,28.2,8.2,69.4,7.9,4.8,7.19,0.1625,0.0,38.4,0.0,31.7,70.1,0.0,9.4,0.7,0.5
2020-10-01,2020,10,4,2,DF,Centro-Oeste,Bolsonaro,443600.0,-2.2907488986784186,87.3,5.1,21.8,22.5,32.8,27.2,7.2,70.8,8.2,5.1,7.08,0.16549999999999998,0.0,48.3,0.0,31.8,80.1,0.0,10.1,0.7,0.4
2020-11-01,2020,11,4,2,DF,Centro-Oeste,Bolsonaro,452100.0,4.580152671755733,88.0,5.5,20.3,21.1,34.6,25.4,6.6,69.8,8.0,4.6,7.04,0.16999999999999998,0.0,43.8,0.0,31.8,75.6,0.0,9.2,0.8,0.6
2020-12-01,2020,12,4,2,DF,Centro-Oeste,Bolsonaro,453100.0,-1.242371403661724,86.8,4.8,20.5,21.4,31.6,28.4,5.7,70.5,7.3,5.0,7.25,0.162,0.0,53.1,0.0,31.8,84.9,0.0,9.2,0.9,0.4
2021-01-01,2021,1,1,1,DF,Centro-Oeste,Bolsonaro,503400.0,9.649313874972766,87.4,5.2,20.7,21.4,32.5,27.5,7.9,71.3,8.2,9.5,7.22,0.16699999999999995,0.0,48.3,0.0,31.8,80.1,0.0,9.2,0.7,0.5
2021-02-01,2021,2,1,1,DF,Centro-Oeste,Bolsonaro,514100.0,10.988773747841108,87.8,5.1,20.0,20.6,30.4,29.6,8.3,69.5,7.4,8.0,7.13,0.16299999999999998,0.0,42.4,0.0,31.9,74.3,0.0,7.0,0.6,0.6
2021-03-01,2021,3,1,1,DF,Centro-Oeste,Bolsonaro,485300.0,5.9838392662153295,87.9,4.8,18.7,19.5,30.0,30.0,8.0,71.9,8.2,8.6,7.08,0.1565,0.0,54.9,0.0,31.9,86.8,0.0,8.8,0.8,0.6
2021-04-01,2021,4,2,1,DF,Centro-Oeste,Bolsonaro,509000.0,11.1596418431972,87.8,4.9,20.5,21.3,32.7,27.3,6.8,71.3,7.1,8.3,7.23,0.159,0.0,42.6,0.0,31.9,74.5,0.0,9.4,0.8,0.6
2021-05-01,2021,5,2,1,DF,Centro-Oeste,Bolsonaro,464900.0,5.731180350238807,87.3,4.7,20.2,21.099999999999998,31.7,28.3,6.9,70.4,7.5,9.2,7.17,0.1575,0.0,53.5,0.0,31.9,85.4,0.0,9.4,0.9,0.7
2021-06-01,2021,6,2,1,DF,Centro-Oeste,Bolsonaro,492800.0,4.340461571035359,87.5,5.3,20.6,21.400000000000002,29.0,31.0,6.5,69.3,7.8,7.1,7.08,0.16849999999999998,0.0,38.6,0.0,31.9,70.5,0.0,8.5,0.8,0.5
2021-07-01,2021,7,3,2,DF,Centro-Oeste,Bolsonaro,473200.0,5.813953488372103,87.2,5.5,19.1,19.900000000000002,31.8,28.2,7.4,70.2,7.6,9.2,7.19,0.174,0.0,42.0,0.0,32.0,74.0,0.0,7.9,0.8,0.5
2021-08-01,2021,8,3,2,DF,Centro-Oeste,Bolsonaro,479700.0,5.6142668428005305,88.3,5.0,20.9,21.599999999999998,32.5,27.5,7.8,69.6,8.1,7.7,7.27,0.1585,17.499999999999993,19.0,0.0,32.0,51.0,0.0,8.6,0.7,0.5
2021-09-01,2021,9,3,2,DF,Centro-Oeste,Bolsonaro,484500.0,6.203419552827705,87.7,4.6,19.3,20.2,33.8,26.2,7.4,69.9,7.6,9.2,7.22,0.1535,0.0,49.0,0.0,32.0,81.0,0.0,9.7,0.9,0.6
2021-10-01,2021,10,4,2,DF,Centro-Oeste,Bolsonaro,473100.0,6.650135256988277,89.6,4.7,21.1,21.6,35.8,24.2,7.7,69.3,7.8,8.4,7.17,0.14600000000000005,0.0,50.7,0.0,32.1,82.80000000000001,0.0,9.4,0.5,0.8
2021-11-01,2021,11,4,2,DF,Centro-Oeste,Bolsonaro,525100.0,16.146870161468698,87.9,5.6,21.5,22.2,28.7,31.3,9.1,69.4,7.9,7.6,7.13,0.1725,0.0,31.2,0.0,32.1,63.3,0.0,9.5,0.7,0.5
2021-12-01,2021,12,4,2,DF,Centro-Oeste,Bolsonaro,508400.0,12.204811299933782,87.4,5.0,20.4,21.099999999999998,31.3,28.7,8.6,68.8,8.1,9.0,7.21,0.16299999999999995,0.0,45.9,0.0,32.1,78.0,0.0,8.9,0.7,0.6
2022-01-01,2022,1,1,1,DF,Centro-Oeste,Bolsonaro,514000.0,2.105681366706391,87.7,4.7,23.2,23.9,31.6,28.4,6.8,70.3,7.7,5.5,7.2,0.1555,0.0,46.7,0.0,32.1,78.80000000000001,0.0,8.7,0.7,0.6
2022-02-01,2022,2,1,1,DF,Centro-Oeste,Bolsonaro,500600.0,-2.625948259093558,88.0,5.4,24.4,25.2,33.2,26.8,6.5,70.6,8.1,5.3,7.27,0.168,0.0,41.2,0.0,32.2,73.4,0.0,9.5,0.8,0.6
2022-03-01,2022,3,1,1,DF,Centro-Oeste,Bolsonaro,523800.0,7.9332371728827455,88.5,4.6,23.9,24.599999999999998,32.2,27.8,7.6,69.3,8.1,5.5,7.25,0.1495,0.0,42.7,0.0,32.2,74.9,0.0,9.7,0.7,0.7
2022-04-01,2022,4,2,1,DF,Centro-Oeste,Bolsonaro,523100.0,2.7701375245579474,88.7,5.6,26.5,27.2,31.3,28.7,6.5,69.2,8.3,4.5,7.34,0.16849999999999998,0.0,47.8,0.0,32.2,80.0,0.0,8.9,0.7,0.5
2022-05-01,2022,5,2,1,DF,Centro-Oeste,Bolsonaro,488300.0,5.033340503334061,87.5,5.1,24.7,25.3,32.6,27.4,6.9,70.2,8.3,6.4,7.19,0.16449999999999998,0.0,48.4,0.0,32.2,80.6,0.0,8.4,0.6,0.5
2022-06-01,2022,6,2,1,DF,Centro-Oeste,Bolsonaro,512900.0,4.078733766233755,88.6,4.3,23.7,24.599999999999998,35.1,24.9,7.0,68.8,7.4,5.0,7.23,0.14300000000000004,0.0,48.8,0.0,32.2,81.0,0.0,8.6,0.9,0.5
2022-07-01,2022,7,3,2,DF,Centro-Oeste,Bolsonaro,507200.0,7.185122569737956,88.2,5.3,25.1,25.8,31.8,28.2,5.9,71.9,7.5,5.7,7.17,0.16499999999999998,0.0,35.1,0.0,32.3,67.4,0.0,8.8,0.7,0.6
2022-08-01,2022,8,3,2,DF,Centro-Oeste,Bolsonaro,498900.0,4.002501563477168,87.3,4.8,22.8,23.400000000000002,33.4,26.6,7.2,70.0,7.3,5.2,7.29,0.1595,0.0,59.1,0.0,32.3,91.4,0.0,8.5,0.6,0.5
2022-09-01,2022,9,3,2,DF,Centro-Oeste,Bolsonaro,525300.0,8.421052631578952,89.0,4.0,24.3,24.900000000000002,31.8,28.2,6.6,71.5,7.4,4.4,7.12,0.135,0.0,46.1,0.0,32.3,78.4,0.0,9.5,0.6,0.5
2022-10-01,2022,10,4,2,DF,Centro-Oeste,Bolsonaro,514400.0,8.729655463961116,88.0,4.9,25.6,26.3,31.2,28.8,6.4,70.6,7.9,5.3,7.24,0.158,0.0,46.3,0.0,32.3,78.6,0.0,10.1,0.7,0.5
2022-11-01,2022,11,4,2,DF,Centro-Oeste,Bolsonaro,525900.0,0.1523519329651446,88.3,4.9,23.3,23.900000000000002,31.4,28.6,6.8,69.2,8.0,5.1,7.27,0.1565,0.0,42.6,0.0,32.4,75.0,0.0,9.1,0.6,0.5
2022-12-01,2022,12,4,2,DF,Centro-Oeste,Bolsonaro,516000.0,1.4948859166010964,88.1,5.3,26.2,26.9,27.9,32.1,6.2,70.2,8.2,5.6,7.21,0.16550000000000004,0.0,38.7,0.0,32.4,71.1,0.0,9.3,0.7,0.6
2023-01-01,2023,1,1,1,DF,Centro-Oeste,Lula,497400.0,-3.2295719844357973,91.4,4.0,26.5,27.2,28.5,31.5,10.2,70.6,9.1,4.5,6.96,0.12299999999999998,0.0,43.9,0.0,32.4,76.3,0.0,9.2,0.7,0.5
2023-02-01,2023,2,1,1,DF,Centro-Oeste,Lula,526700.0,5.213743507790647,91.9,3.5,27.4,28.0,33.4,26.6,11.5,69.0,9.0,5.8,7.04,0.11049999999999999,0.0,38.0,0.0,32.4,70.4,0.0,7.5,0.6,0.6
2023-03-01,2023,3,1,1,DF,Centro-Oeste,Lula,504300.0,-3.72279495990836,91.7,4.1,29.0,29.7,33.8,26.2,10.7,69.9,9.0,4.7,7.13,0.12349999999999997,0.0,55.7,0.0,32.5,88.2,0.0,9.1,0.7,0.7
2023-04-01,2023,4,2,1,DF,Centro-Oeste,Lula,505900.0,-3.288090231313323,92.7,3.4,26.6,27.3,33.8,26.2,11.1,69.7,8.9,4.5,7.16,0.10449999999999998,0.0,54.0,0.0,32.5,86.5,0.0,8.4,0.7,0.6
2023-05-01,2023,5,2,1,DF,Centro-Oeste,Lula,501000.0,2.6008601269711162,90.7,3.5,27.5,28.1,33.1,26.9,12.1,69.2,8.4,4.8,7.21,0.11649999999999999,10.599999999999987,22.1,0.0,32.5,54.6,0.0,8.7,0.6,0.7
2023-06-01,2023,6,2,1,DF,Centro-Oeste,Lula,490800.0,-4.308832131019691,93.8,4.0,26.6,27.400000000000002,33.7,26.3,11.8,71.0,8.9,4.7,7.18,0.11100000000000003,0.0,37.9,0.0,32.5,70.4,0.0,8.9,0.8,0.6
2023-07-01,2023,7,3,2,DF,Centro-Oeste,Lula,497100.0,-1.991324921135651,92.7,3.8,26.3,27.1,34.9,25.1,9.9,70.3,8.9,5.5,7.22,0.11249999999999998,0.0,43.1,0.0,32.6,75.7,0.0,7.7,0.8,0.5
2023-08-01,2023,8,3,2,DF,Centro-Oeste,Lula,515300.0,3.287231910202437,92.3,4.1,25.2,25.9,32.5,27.5,10.1,68.5,8.2,3.9,7.16,0.12050000000000002,0.0,46.1,0.0,32.6,78.7,0.0,10.4,0.7,0.6
2023-09-01,2023,9,3,2,DF,Centro-Oeste,Lula,510200.0,-2.8745478774033884,92.2,3.4,29.3,30.1,31.2,28.8,10.2,71.2,8.3,5.4,7.24,0.10699999999999998,0.0,38.0,0.0,32.6,70.6,0.0,9.6,0.8,0.5
2023-10-01,2023,10,4,2,DF,Centro-Oeste,Lula,494700.0,-3.8297045101088667,93.7,3.3,28.2,28.9,28.3,31.7,10.2,70.2,9.0,5.3,7.24,0.09749999999999998,0.0,31.6,0.0,32.6,64.2,0.0,10.2,0.7,0.7
2023-11-01,2023,11,4,2,DF,Centro-Oeste,Lula,512800.0,-2.4909678646130473,92.9,3.4,27.3,28.0,31.9,28.1,10.4,69.4,8.9,4.9,7.21,0.10349999999999998,0.0,48.5,0.0,32.7,81.2,0.0,8.9,0.7,0.6
2023-12-01,2023,12,4,2,DF,Centro-Oeste,Lula,519000.0,0.5813953488372103,92.7,3.8,28.4,28.9,31.8,28.2,11.4,70.7,8.2,6.3,7.26,0.11249999999999998,0.0,55.3,0.0,32.7,88.0,0.0,7.6,0.5,0.6
2024-01-01,2024,1,1,1,DF,Centro-Oeste,Lula,501400.0,0.8041817450743949,93.1,3.5,27.2,28.0,36.5,23.5,10.9,69.4,10.1,4.2,7.24,0.10450000000000004,0.0,46.8,0.0,32.7,79.5,0.0,10.0,0.8,0.6
2024-02-01,2024,2,1,1,DF,Centro-Oeste,Lula,506200.0,-3.8921587241313893,91.3,3.8,27.4,28.0,34.3,25.7,11.7,70.7,8.2,5.6,7.06,0.11950000000000004,0.0,46.0,0.0,32.8,78.8,0.0,9.7,0.6,0.6
2024-03-01,2024,3,1,1,DF,Centro-Oeste,Lula,499800.0,-0.8923259964306984,92.8,3.2,29.3,29.900000000000002,31.0,29.0,11.3,70.7,8.9,5.8,7.03,0.10000000000000003,0.0,43.6,0.0,32.8,76.4,0.0,8.1,0.6,0.5
2024-04-01,2024,4,2,1,DF,Centro-Oeste,Lula,510400.0,0.8895038545166933,92.4,3.9,27.1,27.8,29.2,30.8,10.3,70.1,8.4,5.6,7.24,0.11599999999999998,0.0,50.4,0.0,32.8,83.19999999999999,0.0,8.3,0.7,0.6
2024-05-01,2024,5,2,1,DF,Centro-Oeste,Lula,474800.0,-5.229540918163678,92.3,3.9,26.7,27.3,31.4,28.6,11.0,69.2,9.5,5.7,7.28,0.11650000000000003,0.0,31.7,0.0,32.8,64.5,0.0,9.4,0.6,0.5
2024-06-01,2024,6,2,1,DF,Centro-Oeste,Lula,498900.0,1.6503667481662543,93.0,4.0,28.3,29.2,29.5,30.5,11.1,69.3,8.2,4.7,7.21,0.11499999999999998,0.0,40.1,0.0,32.8,72.9,0.0,10.1,0.9,0.6
2024-07-01,2024,7,3,2,DF,Centro-Oeste,Lula,487400.0,-1.9513176423254897,92.6,3.9,27.9,28.7,33.3,26.7,10.5,69.9,8.5,5.9,7.27,0.11500000000000003,0.0,41.8,0.0,32.9,74.69999999999999,0.0,8.0,0.8,0.5
2024-08-01,2024,8,3,2,DF,Centro-Oeste,Lula,520300.0,0.9703085581214799,91.7,4.5,28.5,29.3,29.2,30.8,10.0,69.2,9.1,5.8,7.26,0.13149999999999998,0.0,43.8,0.0,32.9,76.69999999999999,0.0,8.8,0.8,0.6
2024-09-01,2024,9,3,2,DF,Centro-Oeste,Lula,509300.0,-0.17640141121129105,92.1,2.9,26.9,27.4,30.3,29.7,10.2,70.3,9.3,5.7,7.2,0.09750000000000003,0.0,35.8,0.0,32.9,68.69999999999999,0.0,8.4,0.5,0.6
2024-10-01,2024,10,4,2,DF,Centro-Oeste,Lula,491300.0,-0.6872852233676952,92.6,3.5,26.2,26.8,33.2,26.8,11.4,70.5,9.3,5.9,7.21,0.10700000000000004,0.0,36.3,0.0,33.0,69.3,0.0,9.9,0.6,0.6
2024-11-01,2024,11,4,2,DF,Centro-Oeste,Lula,518000.0,1.0140405616224646,93.0,3.5,26.0,26.6,36.0,24.0,10.2,69.1,9.1,5.6,7.29,0.10499999999999998,0.0,44.1,0.0,33.0,77.1,0.0,9.3,0.6,0.7
2024-12-01,2024,12,4,2,DF,Centro-Oeste,Lula,479200.0,-7.668593448940275,93.5,3.1,27.0,27.8,33.0,27.0,11.2,70.1,8.8,4.7,7.39,0.09449999999999997,0.0,51.9,0.0,33.0,84.9,0.0,9.1,0.8,0.5
2025-01-01,2025,1,1,1,DF,Centro-Oeste,Lula,486600.0,-2.9517351416035065,92.7,3.6,26.4,27.2,30.9,29.1,10.9,69.5,9.0,4.9,7.36,0.10849999999999999,0.0,52.4,0.0,33.0,85.4,0.0,9.7,0.8,0.6
2025-02-01,2025,2,1,1,DF,Centro-Oeste,Lula,534600.0,5.610430659818255,92.9,3.5,29.3,29.900000000000002,33.6,26.4,10.6,69.9,8.4,5.7,7.25,0.10549999999999998,0.0,50.6,0.0,33.0,83.6,0.0,9.6,0.6,0.4
2025-03-01,2025,3,1,1,DF,Centro-Oeste,Lula,509400.0,1.9207683073229287,91.8,3.4,27.0,27.7,34.3,25.7,12.1,70.8,8.8,4.9,7.22,0.10900000000000004,0.0,45.7,0.0,33.1,78.80000000000001,0.0,9.0,0.7,0.4
2025-04-01,2025,4,2,1,DF,Centro-Oeste,Lula,505500.0,-0.9600313479623868,91.6,3.8,27.1,27.8,34.6,25.4,9.4,70.8,9.5,4.8,7.25,0.11800000000000004,0.0,39.0,0.0,33.1,72.1,0.0,10.7,0.7,0.5
2025-05-01,2025,5,2,1,DF,Centro-Oeste,Lula,485000.0,2.148272957034547,93.0,3.4,30.1,30.700000000000003,28.0,32.0,10.6,70.4,8.5,4.5,7.33,0.10299999999999998,0.0,50.3,0.0,33.1,83.4,0.0,8.1,0.6,0.6
2025-06-01,2025,6,2,1,DF,Centro-Oeste,Lula,513000.0,2.8262176788935722,92.5,4.5,26.0,26.8,32.4,27.6,11.6,70.6,10.2,5.0,7.45,0.12749999999999997,0.0,37.8,0.0,33.1,70.9,0.0,9.3,0.8,0.4
2025-07-01,2025,7,3,2,DF,Centro-Oeste,Lula,527800.0,8.288879770209267,91.9,4.0,24.9,25.7,32.4,27.6,10.8,68.5,8.8,4.5,7.39,0.12049999999999998,0.0,38.9,0.0,33.2,72.1,0.0,9.0,0.8,0.6
2025-08-01,2025,8,3,2,DF,Centro-Oeste,Lula,501100.0,-3.690178743032868,90.4,4.0,27.0,27.6,33.6,26.4,11.6,69.3,8.6,5.1,7.26,0.128,0.0,38.6,0.0,33.2,71.80000000000001,0.0,8.6,0.6,0.6
2025-09-01,2025,9,3,2,DF,Centro-Oeste,Lula,516200.0,1.3548007068525436,93.2,3.1,26.6,27.400000000000002,29.5,30.5,11.3,70.9,8.6,3.7,7.24,0.09599999999999997,0.0,49.3,0.0,33.2,82.5,0.0,6.7,0.8,0.5
2025-10-01,2025,10,4,2,DF,Centro-Oeste,Lula,493200.0,0.3867290860981143,92.3,4.2,26.5,27.1,36.2,23.8,11.2,70.9,9.5,4.6,7.31,0.12250000000000004,0.0,38.3,0.0,33.2,71.5,0.0,10.2,0.6,0.5
2025-11-01,2025,11,4,2,DF,Centro-Oeste,Lula,521400.0,0.6563706563706528,92.9,3.8,26.1,26.700000000000003,34.1,25.9,12.7,69.2,8.2,5.4,7.36,0.11149999999999997,0.0,44.9,0.0,33.3,78.19999999999999,0.0,9.9,0.6,0.5
2025-12-01,2025,12,4,2,DF,Centro-Oeste,Lula,494300.0,3.151085141903165,92.3,4.3,27.6,28.3,36.2,23.8,10.2,70.1,9.3,4.8,7.33,0.12450000000000003,0.0,51.1,0.0,33.3,84.4,0.0,8.7,0.7,0.7
2015-01-01,2015,1,1,1,GO,Centro-Oeste,Dilma,315300.0,,91.1,6.3,22.4,23.599999999999998,19.9,42.1,9.1,74.9,11.2,4.1,6.44,0.17050000000000004,0.0,37.9,0.0,30.0,67.9,0.0,8.6,1.2,1.0
2015-02-01,2015,2,1,1,GO,Centro-Oeste,Dilma,336500.0,,90.7,6.0,23.1,24.200000000000003,25.9,36.1,7.9,77.2,11.0,4.7,6.51,0.16649999999999998,0.0,37.6,0.0,30.1,67.7,0.0,7.6,1.1,1.0
2015-03-01,2015,3,1,1,GO,Centro-Oeste,Dilma,314600.0,,91.0,6.5,23.6,24.8,24.4,37.6,8.1,74.5,11.6,5.0,6.62,0.175,0.0,48.3,0.0,30.1,78.4,0.0,6.4,1.2,1.0
2015-04-01,2015,4,2,1,GO,Centro-Oeste,Dilma,327800.0,,91.2,6.5,22.2,23.4,23.2,38.8,8.9,77.2,11.1,4.7,6.45,0.174,0.0,48.6,0.0,30.1,78.7,0.0,6.8,1.2,1.0
2015-05-01,2015,5,2,1,GO,Centro-Oeste,Dilma,321100.0,,91.4,6.4,23.5,24.6,22.3,39.7,9.9,74.9,11.3,4.9,6.52,0.17099999999999999,0.0,50.9,0.0,30.1,81.0,0.0,6.9,1.1,1.0
2015-06-01,2015,6,2,1,GO,Centro-Oeste,Dilma,335700.0,,90.6,6.4,22.6,23.700000000000003,20.3,41.7,8.3,75.0,10.6,4.9,6.61,0.17500000000000004,0.0,46.1,0.0,30.1,76.2,0.0,7.5,1.1,1.0
2015-07-01,2015,7,3,2,GO,Centro-Oeste,Dilma,317500.0,,90.9,7.3,21.2,22.2,23.3,38.7,8.5,76.8,10.7,5.5,6.45,0.19149999999999998,0.0,43.0,0.0,30.2,73.2,0.0,5.4,1.0,0.8
2015-08-01,2015,8,3,2,GO,Centro-Oeste,Dilma,327800.0,,90.4,6.2,25.2,26.4,22.6,39.4,9.2,76.9,11.2,5.7,6.68,0.172,0.0,48.0,0.0,30.2,78.2,0.0,7.7,1.2,1.0
2015-09-01,2015,9,3,2,GO,Centro-Oeste,Dilma,323100.0,,91.0,6.3,21.1,22.3,23.7,38.3,9.7,74.0,11.2,5.0,6.62,0.17099999999999999,0.0,56.8,0.0,30.2,87.0,0.0,6.2,1.2,0.9
