data,uf,regiao,governo,preco_medio_imovel,tx_ocupacao_%,inadimplencia_aluguel_%,vendas_totais_10k_hab,perc_vista_%,perc_financiamento_%,perc_mcmv_%,perc_imovel_usado_%,perc_terreno_zero_%,qualidade_vida_score,abandono_violencia_por_10k,abandono_desastre_por_10k,abandono_vontade_por_10k,aumento_moradores_por_10k,invasao_terrenos_por_10k,pessoas_alugam_proprio_10k,pessoas_vendem_proprio_10k,indice_aluguel_yoy_%
2021-02,AM,Norte,Bolsonaro,378500.0,87.8,6.0,20.8,34.1,25.9,7.7,70.2,7.3,6.33,60.9,0.0,31.9,0.0,15.5,0.8,0.5,8.1
2021-02,DF,Centro-Oeste,Bolsonaro,514100.0,87.8,5.1,20.0,30.4,29.6,8.3,69.5,7.4,7.13,42.4,0.0,31.9,0.0,7.0,0.6,0.6,8.0
2021-02,GO,Centro-Oeste,Bolsonaro,344900.0,88.2,5.7,19.8,32.3,27.7,6.7,69.9,10.6,6.63,47.0,0.0,31.9,0.0,9.6,0.5,0.5,8.6
2021-03,CE,Nordeste,Bolsonaro,348800.0,87.8,4.1,18.6,30.1,29.9,12.8,69.0,11.3,6.43,21.2,0.0,31.9,0.0,9.8,0.7,0.6,8.0
2021-03,RJ,Sudeste,Bolsonaro,482900.0,88.3,7.9,21.1,31.7,28.3,6.0,72.3,8.5,5.96,121.4,0.0,31.9,0.0,32.6,0.7,0.5,8.2
2021-03,SP,Sudeste,Bolsonaro,556500.0,85.9,5.4,21.6,34.2,25.8,5.0,70.7,7.6,7.07,60.6,0.0,31.9,0.0,13.5,0.5,0.5,8.4
2021-03,BA,Nordeste,Bolsonaro,305800.0,87.4,5.2,21.4,32.2,27.8,8.2,71.2,8.1,6.0,50.6,0.0,31.9,0.0,18.2,0.6,0.6,8.3
2021-03,MG,Sudeste,Bolsonaro,401400.0,88.3,5.2,20.1,34.1,25.9,7.4,70.0,8.0,6.79,33.8,0.0,31.9,0.0,7.5,0.6,0.6,7.5
2021-03,RS,Sul,Bolsonaro,415300.0,87.9,5.6,20.1,32.5,27.5,6.3,68.5,7.8,6.96,58.9,0.0,31.9,0.0,5.3,0.6,0.5,8.0
2021-03,SC,Sul,Bolsonaro,445600.0,88.2,5.2,18.9,31.3,28.7,6.0,70.5,10.6,7.21,44.1,0.0,31.9,0.0,4.2,0.7,0.5,10.6
2021-03,AM,Norte,Bolsonaro,364600.0,86.8,5.8,18.9,30.6,29.4,7.2,69.7,7.6,6.39,53.2,0.0,31.9,0.0,16.2,0.8,0.6,8.6
2021-03,DF,Centro-Oeste,Bolsonaro,485300.0,87.9,4.8,18.7,30.0,30.0,8.0,71.9,8.2,7.08,54.9,0.0,31.9,0.0,8.8,0.8,0.6,8.6
2021-03,GO,Centro-Oeste,Bolsonaro,335800.0,87.0,5.5,19.2,30.0,30.0,8.0,68.9,10.7,6.47,35.8,0.0,31.9,0.0,6.7,0.7,0.6,8.6
2021-04,CE,Nordeste,Bolsonaro,361900.0,88.2,4.9,20.3,32.0,28.0,12.9,69.6,10.1,6.42,36.1,0.0,31.9,0.0,6.9,0.7,0.5,7.4
2021-04,RJ,Sudeste,Bolsonaro,483700.0,86.9,8.0,21.7,28.9,31.1,7.9,69.6,8.1,6.01,113.7,0.0,31.9,0.0,32.4,0.7,0.5,7.7
2021-04,SP,Sudeste,Bolsonaro,548100.0,88.8,5.2,19.5,31.1,28.9,5.9,68.4,7.4,6.95,73.2,0.0,31.9,0.0,10.8,0.9,0.4,8.6
2021-04,BA,Nordeste,Bolsonaro,297800.0,87.5,4.0,20.7,32.7,27.3,9.5,69.6,8.4,5.99,45.1,0.0,31.9,0.0,16.6,0.6,0.6,7.3
2021-04,MG,Sudeste,Bolsonaro,392200.0,87.6,5.0,21.8,31.1,28.9,7.5,70.0,7.9,6.9,59.8,0.0,31.9,0.0,5.6,0.8,0.5,9.8
2021-04,RS,Sul,Bolsonaro,400800.0,86.9,4.9,20.7,29.8,30.2,6.5,69.8,7.8,6.91,49.1,0.0,31.9,0.0,5.7,1.0,0.5,6.7
2021-04,SC,Sul,Bolsonaro,431500.0,88.3,4.6,20.6,32.8,27.2,5.9,69.7,10.8,7.32,36.2,0.0,31.9,0.0,3.8,0.8,0.6,9.2
2021-04,AM,Norte,Bolsonaro,371700.0,88.5,5.3,19.4,30.3,29.7,7.0,70.2,7.1,6.38,63.5,0.0,31.9,0.0,14.9,0.6,0.5,9.4
2021-04,DF,Centro-Oeste,Bolsonaro,509000.0,87.8,4.9,20.5,32.7,27.3,6.8,71.3,7.1,7.23,42.6,0.0,31.9,0.0,9.4,0.8,0.6,8.3
2021-04,GO,Centro-Oeste,Bolsonaro,349200.0,88.4,4.9,22.3,34.4,25.6,8.0,69.7,10.2,6.53,43.9,0.0,31.9,0.0,5.9,0.6,0.5,8.5
2021-05,CE,Nordeste,Bolsonaro,351300.0,88.5,4.1,20.0,30.4,29.6,12.5,72.0,11.2,6.48,29.3,0.0,31.9,0.0,6.5,0.7,0.5,7.2
2021-05,RJ,Sudeste,Bolsonaro,472100.0,88.7,8.2,19.1,33.3,26.7,5.2,71.4,8.1,6.05,136.4,0.0,31.9,0.0,30.8,0.7,0.6,9.2
2021-05,SP,Sudeste,Bolsonaro,534500.0,88.3,4.9,20.1,30.3,29.7,4.5,68.5,7.7,7.05,73.2,0.0,31.9,0.0,12.2,0.8,0.5,8.6
2021-05,BA,Nordeste,Bolsonaro,296300.0,86.6,5.4,19.2,28.7,31.3,8.6,71.2,7.7,6.18,46.5,0.0,31.9,0.0,18.9,0.7,0.6,7.6
2021-05,MG,Sudeste,Bolsonaro,403400.0,88.1,6.0,17.7,30.9,29.1,7.5,69.6,8.6,6.8,46.1,0.0,31.9,0.0,6.3,0.6,0.5,8.1
2021-05,RS,Sul,Bolsonaro,433100.0,86.7,6.0,17.9,31.5,28.5,4.9,70.0,8.4,6.98,58.0,0.0,31.9,0.0,6.2,0.5,0.6,8.6
2021-05,SC,Sul,Bolsonaro,448300.0,87.4,4.9,18.4,27.4,32.6,5.3,68.4,11.2,7.22,32.7,0.0,31.9,0.0,2.5,0.4,0.7,7.7
2021-05,AM,Norte,Bolsonaro,365600.0,88.4,4.6,20.4,30.3,29.7,7.6,71.7,8.0,6.15,58.3,0.0,31.9,0.0,14.1,0.7,0.6,9.4
2021-05,DF,Centro-Oeste,Bolsonaro,464900.0,87.3,4.7,20.2,31.7,28.3,6.9,70.4,7.5,7.17,53.5,0.0,31.9,0.0,9.4,0.9,0.7,9.2
2021-05,GO,Centro-Oeste,Bolsonaro,313100.0,88.3,5.8,22.6,34.5,25.5,9.2,70.9,11.7,6.47,57.4,0.0,31.9,0.0,7.2,0.7,0.6,8.6
2021-06,CE,Nordeste,Bolsonaro,338500.0,87.2,3.7,21.2,35.2,24.8,13.1,71.1,11.0,6.48,18.3,0.0,31.9,0.0,7.5,0.7,0.6,8.9
2021-06,RJ,Sudeste,Bolsonaro,493200.0,86.4,7.5,19.7,32.1,27.9,7.1,69.4,8.3,6.07,131.1,0.0,31.9,0.0,32.5,0.6,0.5,8.5
2021-06,SP,Sudeste,Bolsonaro,525700.0,87.3,5.3,20.5,31.8,28.2,5.5,69.5,7.8,7.1,65.2,0.0,31.9,0.0,12.2,0.9,0.5,8.4
2021-06,BA,Nordeste,Bolsonaro,286300.0,87.0,5.3,19.9,31.3,28.7,9.0,69.4,7.7,6.06,62.1,0.0,31.9,0.0,18.3,0.7,0.7,8.3
2021-06,MG,Sudeste,Bolsonaro,383700.0,87.4,4.9,19.5,29.4,30.6,6.1,69.2,8.3,6.9,38.4,0.0,31.9,0.0,6.8,0.8,0.5,8.0
2021-06,RS,Sul,Bolsonaro,412200.0,87.6,5.4,19.8,30.4,29.6,5.5,70.3,7.3,6.99,54.0,0.0,31.9,0.0,5.5,0.6,0.5,8.2
2021-06,SC,Sul,Bolsonaro,441300.0,87.9,5.7,19.3,30.6,29.4,6.6,71.3,11.1,7.41,42.3,0.0,31.9,0.0,3.6,0.5,0.6,9.3
2021-06,AM,Norte,Bolsonaro,357500.0,87.2,4.8,19.4,31.0,29.0,8.1,70.9,8.5,6.41,53.1,0.0,31.9,0.0,14.2,0.8,0.6,8.9
2021-06,DF,Centro-Oeste,Bolsonaro,492800.0,87.5,5.3,20.6,29.0,31.0,6.5,69.3,7.8,7.08,38.6,0.0,31.9,0.0,8.5,0.8,0.5,7.1
2021-06,GO,Centro-Oeste,Bolsonaro,332000.0,87.4,5.3,19.4,31.9,28.1,8.2,68.6,11.3,6.6,35.0,0.0,31.9,0.0,7.0,0.6,0.5,8.3
2021-07,CE,Nordeste,Bolsonaro,364000.0,89.0,3.8,20.0,32.1,27.9,11.5,69.2,10.7,6.47,23.8,0.0,32.0,0.0,7.8,1.1,0.5,8.6
2021-07,RJ,Sudeste,Bolsonaro,486500.0,88.3,7.2,19.8,27.0,33.0,6.7,68.9,7.5,6.08,134.3,0.0,32.0,0.0,32.2,0.8,0.5,9.1
2021-07,SP,Sudeste,Bolsonaro,524800.0,87.3,6.0,21.5,33.7,26.3,5.5,69.3,7.9,7.13,47.2,0.0,32.0,0.0,12.2,0.7,0.3,7.5
2021-07,BA,Nordeste,Bolsonaro,292800.0,88.0,5.2,20.1,33.3,26.7,8.0,70.6,8.2,6.25,53.6,0.0,32.0,0.0,17.8,0.7,0.5,8.7
2021-07,MG,Sudeste,Bolsonaro,398300.0,88.5,4.9,20.8,27.3,32.7,7.3,69.6,8.3,6.94,49.0,0.0,32.0,0.0,7.2,0.7,0.6,9.1
2021-07,RS,Sul,Bolsonaro,420800.0,87.4,5.4,19.8,29.4,30.6,6.4,70.3,8.6,6.91,52.3,0.0,32.0,0.0,5.7,0.7,0.6,9.1
2021-07,SC,Sul,Bolsonaro,454400.0,87.4,5.0,19.4,31.9,28.1,6.1,70.2,10.9,7.38,35.7,0.0,32.0,0.0,2.2,0.7,0.5,7.9
2021-07,AM,Norte,Bolsonaro,358000.0,88.2,5.6,18.3,33.5,26.5,8.7,70.1,8.8,6.33,61.5,0.0,32.0,0.0,13.6,0.7,0.5,9.0
2021-07,DF,Centro-Oeste,Bolsonaro,473200.0,87.2,5.5,19.1,31.8,28.2,7.4,70.2,7.6,7.19,42.0,0.0,32.0,0.0,7.9,0.8,0.5,9.2
2021-07,GO,Centro-Oeste,Bolsonaro,351800.0,87.6,4.9,22.9,34.9,25.1,6.6,70.4,11.0,6.54,48.0,0.0,32.0,0.0,6.3,0.6,0.5,9.2
2021-08,CE,Nordeste,Bolsonaro,339900.0,86.5,4.1,21.5,34.5,25.5,12.1,69.7,11.2,6.45,44.0,0.0,32.0,0.0,8.4,0.5,0.5,8.6
2021-08,RJ,Sudeste,Bolsonaro,476200.0,87.4,7.7,19.1,29.6,30.4,7.4,70.9,8.9,6.11,133.1,0.0,32.0,0.0,32.1,0.7,0.6,8.5
2021-08,SP,Sudeste,Bolsonaro,496100.0,88.1,5.7,20.7,31.9,28.1,5.4,69.4,8.3,7.15,53.9,0.0,32.0,0.0,12.2,0.7,0.6,7.7
2021-08,BA,Nordeste,Bolsonaro,291500.0,88.3,5.2,18.1,33.0,27.0,8.4,69.8,7.3,6.11,43.8,0.0,32.0,0.0,19.0,0.7,0.5,8.9
2021-08,MG,Sudeste,Bolsonaro,395700.0,88.6,5.1,21.5,32.8,27.2,7.1,70.7,8.2,6.73,49.9,0.0,32.0,0.0,7.9,0.6,0.5,9.3
2021-08,RS,Sul,Bolsonaro,405700.0,88.1,5.3,21.7,32.4,27.6,5.1,69.0,7.4,6.91,41.7,0.0,32.0,0.0,5.8,0.8,0.4,9.6
2021-08,SC,Sul,Bolsonaro,456000.0,87.3,5.5,20.7,29.4,30.6,6.9,69.9,10.8,7.22,27.0,0.0,32.0,0.0,1.0,0.8,0.5,8.4
2021-08,AM,Norte,Bolsonaro,376900.0,88.7,5.8,19.2,28.1,31.9,9.8,72.3,8.1,6.3,49.6,0.0,32.0,0.0,16.0,0.7,0.6,8.8
2021-08,DF,Centro-Oeste,Bolsonaro,479700.0,88.3,5.0,20.9,32.5,27.5,7.8,69.6,8.1,7.27,19.0,0.0,32.0,0.0,8.6,0.7,0.5,7.7
2021-08,GO,Centro-Oeste,Bolsonaro,348400.0,88.4,5.3,18.3,31.7,28.3,7.7,69.7,10.7,6.45,38.6,0.0,32.0,0.0,7.8,0.9,0.6,8.5
2021-09,CE,Nordeste,Bolsonaro,358600.0,87.4,3.7,20.2,34.7,25.3,12.3,70.5,10.7,6.59,36.1,0.0,32.0,0.0,9.7,0.7,0.6,9.0
2021-09,RJ,Sudeste,Bolsonaro,490800.0,88.6,8.0,20.2,33.3,26.7,5.9,69.1,7.9,6.08,128.2,0.0,32.0,0.0,30.8,0.4,0.8,9.7
2021-09,SP,Sudeste,Bolsonaro,532800.0,88.0,5.1,19.7,32.4,27.6,5.2,69.9,8.1,7.12,53.9,0.0,32.0,0.0,12.0,0.7,0.5,9.4
2021-09,BA,Nordeste,Bolsonaro,296400.0,88.7,5.2,20.3,32.4,27.6,8.7,71.2,7.9,6.04,60.9,0.0,32.0,0.0,17.9,0.8,0.5,9.0
2021-09,MG,Sudeste,Bolsonaro,365100.0,87.5,5.1,19.1,30.9,29.1,6.6,70.0,7.3,6.83,43.9,0.0,32.0,0.0,8.4,0.8,0.6,9.5
2021-09,RS,Sul,Bolsonaro,442600.0,87.3,4.9,21.3,33.4,26.6,6.8,71.9,8.0,7.18,49.4,0.0,32.0,0.0,5.0,0.7,0.5,8.2
2021-09,SC,Sul,Bolsonaro,436300.0,87.5,4.8,18.7,30.4,29.6,7.7,70.7,11.5,7.17,46.2,0.0,32.0,0.0,4.8,0.6,0.5,8.1
2021-09,AM,Norte,Bolsonaro,368500.0,88.0,4.9,20.4,30.6,29.4,6.2,69.0,7.7,6.27,57.8,0.0,32.0,0.0,13.9,0.6,0.5,7.6
2021-09,DF,Centro-Oeste,Bolsonaro,484500.0,87.7,4.6,19.3,33.8,26.2,7.4,69.9,7.6,7.22,49.0,0.0,32.0,0.0,9.7,0.9,0.6,9.2
2021-09,GO,Centro-Oeste,Bolsonaro,341400.0,87.3,5.4,19.8,32.7,27.3,8.2,70.5,11.6,6.63,30.0,0.0,32.0,0.0,6.0,0.6,0.8,8.9
2021-10,CE,Nordeste,Bolsonaro,350400.0,87.5,4.1,20.5,32.2,27.8,12.0,69.7,11.7,6.41,43.3,0.0,32.1,0.0,8.3,0.8,0.7,9.6
2021-10,RJ,Sudeste,Bolsonaro,494200.0,87.9,8.1,21.2,30.6,29.4,6.4,71.3,7.7,6.0,121.9,0.0,32.1,0.0,32.6,0.8,0.5,9.9
2021-10,SP,Sudeste,Bolsonaro,519600.0,87.3,5.6,18.3,32.5,27.5,5.1,68.9,7.2,7.16,64.3,0.0,32.1,0.0,13.0,0.7,0.6,8.5
2021-10,BA,Nordeste,Bolsonaro,288700.0,87.7,4.5,20.2,33.7,26.3,9.4,70.6,7.9,6.16,39.6,0.0,32.1,0.0,18.4,0.5,0.5,7.9
2021-10,MG,Sudeste,Bolsonaro,393500.0,87.8,4.8,20.2,31.7,28.3,6.5,69.4,7.5,6.75,44.4,0.0,32.1,0.0,7.6,0.9,0.5,9.7
2021-10,RS,Sul,Bolsonaro,416500.0,88.1,4.3,20.7,32.1,27.9,5.6,70.0,7.7,7.03,43.6,0.0,32.1,0.0,6.8,0.8,0.5,8.2
2021-10,SC,Sul,Bolsonaro,431200.0,85.5,4.9,19.7,31.8,28.2,6.6,69.7,11.2,7.18,19.4,0.0,32.1,0.0,2.9,0.6,0.5,9.5
2021-10,AM,Norte,Bolsonaro,375100.0,87.8,5.1,19.6,30.9,29.1,8.3,68.6,8.3,6.39,56.7,0.0,32.1,0.0,15.8,0.5,0.5,7.8
2021-10,DF,Centro-Oeste,Bolsonaro,473100.0,89.6,4.7,21.1,35.8,24.2,7.7,69.3,7.8,7.17,50.7,0.0,32.1,0.0,9.4,0.5,0.8,8.4
2021-10,GO,Centro-Oeste,Bolsonaro,338000.0,87.7,5.1,20.6,34.6,25.4,7.8,68.8,10.9,6.71,37.7,0.0,32.1,0.0,8.4,0.7,0.4,7.5
2021-11,CE,Nordeste,Bolsonaro,351600.0,87.6,4.4,19.9,30.8,29.2,12.3,67.6,10.4,6.45,27.2,0.0,32.1,0.0,9.2,0.7,0.6,9.5
2021-11,RJ,Sudeste,Bolsonaro,501200.0,87.5,7.5,19.7,31.5,28.5,5.8,70.6,8.2,6.17,133.5,0.0,32.1,0.0,33.8,0.7,0.6,8.2
2021-11,SP,Sudeste,Bolsonaro,553500.0,88.6,5.5,20.6,30.7,29.3,4.2,70.0,8.8,7.18,61.9,0.0,32.1,0.0,12.8,0.7,0.7,6.2
2021-11,BA,Nordeste,Bolsonaro,290600.0,87.3,4.7,20.9,32.6,27.4,9.1,70.6,7.5,6.07,40.9,0.0,32.1,0.0,18.4,0.5,0.6,9.6
2021-11,MG,Sudeste,Bolsonaro,408100.0,88.3,5.1,22.1,30.7,29.3,7.9,70.3,8.5,6.83,42.9,0.0,32.1,0.0,8.3,0.6,0.7,7.7
2021-11,RS,Sul,Bolsonaro,437100.0,88.7,5.0,21.8,32.9,27.1,6.6,70.4,7.0,7.03,46.9,0.0,32.1,0.0,4.9,0.6,0.5,9.8
2021-11,SC,Sul,Bolsonaro,456400.0,88.0,5.1,20.2,33.1,26.9,5.6,71.0,10.9,7.27,33.4,0.0,32.1,0.0,3.0,0.7,0.5,8.9
2021-11,AM,Norte,Bolsonaro,383500.0,87.8,4.8,21.0,31.1,28.9,8.3,70.6,8.5,6.29,55.0,0.0,32.1,0.0,14.1,0.6,0.6,7.6
2021-11,DF,Centro-Oeste,Bolsonaro,525100.0,87.9,5.6,21.5,28.7,31.3,9.1,69.4,7.9,7.13,31.2,0.0,32.1,0.0,9.5,0.7,0.5,7.6
2021-11,GO,Centro-Oeste,Bolsonaro,334300.0,87.0,5.2,19.6,33.3,26.7,10.0,70.5,10.5,6.59,38.5,0.0,32.1,0.0,7.0,0.8,0.6,9.2
2021-12,CE,Nordeste,Bolsonaro,349100.0,87.8,4.8,19.3,36.4,23.6,10.9,69.3,10.7,6.64,52.3,0.0,32.1,0.0,9.8,0.9,0.7,8.8
2021-12,RJ,Sudeste,Bolsonaro,498300.0,87.9,7.6,20.2,31.6,28.4,6.6,70.4,8.0,6.06,140.9,0.0,32.1,0.0,29.5,0.8,0.6,8.4
2021-12,SP,Sudeste,Bolsonaro,541000.0,88.9,5.4,20.1,32.5,27.5,6.6,67.9,7.7,7.16,76.1,0.0,32.1,0.0,13.1,0.7,0.5,8.0
2021-12,BA,Nordeste,Bolsonaro,311800.0,88.0,4.8,19.6,33.7,26.3,8.4,69.9,7.2,6.01,37.7,0.0,32.1,0.0,18.0,0.9,0.4,7.9
2021-12,MG,Sudeste,Bolsonaro,393500.0,87.1,4.9,19.4,30.0,30.0,6.8,72.0,8.0,6.91,50.9,0.0,32.1,0.0,7.5,0.4,0.5,9.5
2021-12,RS,Sul,Bolsonaro,418300.0,88.9,5.8,19.9,31.0,29.0,5.3,69.4,7.4,7.07,49.4,0.0,32.1,0.0,4.5,0.8,0.4,9.7
2021-12,SC,Sul,Bolsonaro,450800.0,87.4,5.3,21.2,34.3,25.7,6.1,72.0,11.0,7.37,45.9,0.0,32.1,0.0,3.3,0.5,0.6,7.9
2021-12,AM,Norte,Bolsonaro,364700.0,87.8,5.7,19.3,31.3,28.7,6.9,71.4,7.7,6.28,64.0,0.0,32.1,0.0,16.4,0.8,0.5,10.5
2021-12,DF,Centro-Oeste,Bolsonaro,508400.0,87.4,5.0,20.4,31.3,28.7,8.6,68.8,8.1,7.21,45.9,0.0,32.1,0.0,8.9,0.7,0.6,9.0
2021-12,GO,Centro-Oeste,Bolsonaro,345100.0,88.1,3.8,18.5,33.3,26.7,9.1,69.1,10.9,6.63,36.6,0.0,32.1,0.0,8.2,0.9,0.6,8.7
2022-01,CE,Nordeste,Bolsonaro,391700.0,86.7,4.6,25.1,31.9,28.1,12.9,69.8,10.5,6.37,32.3,0.0,32.1,0.0,6.9,1.0,0.6,5.3
2022-01,RJ,Sudeste,Bolsonaro,504700.0,86.9,7.3,24.9,31.3,28.7,5.5,69.9,7.7,5.93,114.1,0.0,32.1,0.0,32.1,0.7,0.5,5.8
2022-01,SP,Sudeste,Bolsonaro,584100.0,86.8,5.3,26.8,35.2,24.8,5.3,71.3,7.7,7.26,49.5,0.0,32.1,0.0,11.2,0.6,0.5,5.0
2022-01,BA,Nordeste,Bolsonaro,303500.0,88.0,4.9,24.3,29.2,30.8,9.0,71.1,8.4,6.1,44.1,0.0,32.1,0.0,16.7,0.9,0.6,5.5
2022-01,MG,Sudeste,Bolsonaro,415600.0,88.0,5.2,25.8,30.9,29.1,5.9,70.7,8.6,6.96,32.5,0.0,32.1,0.0,7.8,0.7,0.5,5.1
2022-01,RS,Sul,Bolsonaro,424600.0,88.2,4.8,23.1,29.1,30.9,6.2,70.0,8.2,7.07,61.0,0.0,32.1,0.0,6.1,0.6,0.6,4.6
2022-01,SC,Sul,Bolsonaro,549000.0,92.2,4.2,29.7,27.4,32.6,6.0,64.9,11.1,7.36,46.7,0.0,22.5,25.2,3.4,0.5,0.5,8.2
2022-01,AM,Norte,Bolsonaro,374300.0,88.2,5.0,23.8,33.2,26.8,9.2,69.8,7.4,6.35,59.3,0.0,32.1,0.0,12.8,0.7,0.7,4.9
2022-01,DF,Centro-Oeste,Bolsonaro,514000.0,87.7,4.7,23.2,31.6,28.4,6.8,70.3,7.7,7.2,46.7,0.0,32.1,0.0,8.7,0.7,0.6,5.5
2022-01,GO,Centro-Oeste,Bolsonaro,361900.0,87.8,4.9,24.1,31.3,28.7,9.5,69.1,10.9,6.6,38.3,0.0,32.1,0.0,6.8,0.7,0.4,5.7
2022-02,CE,Nordeste,Bolsonaro,397200.0,86.4,3.7,23.8,31.5,28.5,14.4,70.5,10.1,6.55,26.7,0.0,32.2,0.0,7.9,0.8,0.5,4.5
2022-02,RJ,Sudeste,Bolsonaro,475300.0,88.5,7.6,26.0,33.1,26.9,5.8,70.7,8.2,5.99,129.9,0.0,32.2,0.0,31.9,0.7,0.7,5.2
2022-02,SP,Sudeste,Bolsonaro,553000.0,87.6,4.7,27.6,31.2,28.8,6.0,69.6,8.1,7.08,70.7,0.0,32.2,0.0,11.4,0.9,0.6,5.6
2022-02,BA,Nordeste,Bolsonaro,313500.0,89.4,5.2,25.1,33.2,26.8,7.6,69.2,7.4,6.09,60.8,0.0,32.2,0.0,15.4,0.4,0.5,4.7
2022-02,MG,Sudeste,Bolsonaro,420700.0,87.4,5.2,26.3,32.0,28.0,7.1,68.8,7.5,6.83,34.8,0.0,32.2,0.0,7.0,0.9,0.6,3.1
2022-02,RS,Sul,Bolsonaro,433300.0,87.3,4.4,24.0,30.7,29.3,5.1,70.2,7.3,6.92,48.9,0.0,32.2,0.0,8.2,0.7,0.3,4.8
2022-02,SC,Sul,Bolsonaro,556800.0,91.5,4.6,32.3,37.1,22.9,7.5,63.9,10.3,7.44,33.6,0.0,22.5,25.3,2.1,0.6,0.5,8.1
2022-02,AM,Norte,Bolsonaro,377000.0,88.8,4.6,22.7,31.3,28.7,7.9,70.0,8.1,6.3,64.7,0.0,32.2,0.0,15.0,0.7,0.5,5.6
2022-02,DF,Centro-Oeste,Bolsonaro,500600.0,88.0,5.4,24.4,33.2,26.8,6.5,70.6,8.1,7.27,41.2,0.0,32.2,0.0,9.5,0.8,0.6,5.3
2022-02,GO,Centro-Oeste,Bolsonaro,352800.0,87.0,6.0,26.1,32.9,27.1,7.0,69.9,11.0,6.61,51.8,0.0,32.2,0.0,6.3,0.5,0.7,4.3
2022-03,CE,Nordeste,Bolsonaro,394200.0,87.9,4.2,26.0,35.3,24.7,12.5,70.7,11.2,6.62,40.3,0.0,32.2,0.0,7.5,0.8,0.6,4.5
2022-03,RJ,Sudeste,Bolsonaro,486700.0,87.0,7.6,26.9,32.0,28.0,6.4,69.4,7.3,6.08,124.0,0.0,32.2,0.0,32.7,0.7,0.6,4.8
2022-03,SP,Sudeste,Bolsonaro,568600.0,88.5,5.6,26.0,32.6,27.4,4.1,69.0,8.2,7.26,64.3,0.0,32.2,0.0,12.4,0.8,0.7,5.1
2022-03,BA,Nordeste,Bolsonaro,301200.0,87.4,5.0,26.9,33.6,26.4,9.2,71.2,7.0,6.13,55.3,0.0,32.2,0.0,16.7,0.7,0.6,5.2
2022-03,MG,Sudeste,Bolsonaro,420300.0,88.5,4.8,25.2,28.7,31.3,6.3,69.9,8.6,6.82,45.1,0.0,32.2,0.0,5.8,0.9,0.6,4.8
2022-03,RS,Sul,Bolsonaro,435800.0,87.7,5.3,25.6,31.3,28.7,6.7,70.2,8.2,7.11,39.9,0.0,32.2,0.0,5.2,0.7,0.6,4.8
2022-03,SC,Sul,Bolsonaro,560300.0,91.4,4.0,32.2,34.3,25.7,5.7,66.4,11.2,7.38,28.5,0.0,22.5,25.5,3.4,0.7,0.5,7.6
2022-03,AM,Norte,Bolsonaro,369400.0,87.2,5.4,23.7,32.7,27.3,9.2,69.6,8.4,6.31,68.4,0.0,32.2,0.0,15.8,0.6,0.4,4.8
2022-03,DF,Centro-Oeste,Bolsonaro,523800.0,88.5,4.6,23.9,32.2,27.8,7.6,69.3,8.1,7.25,42.7,0.0,32.2,0.0,9.7,0.7,0.7,5.5
2022-03,GO,Centro-Oeste,Bolsonaro,356700.0,87.9,5.0,25.1,37.0,23.0,8.2,68.0,10.7,6.47,25.9,0.0,32.2,0.0,6.7,0.6,0.4,5.3
2022-04,CE,Nordeste,Bolsonaro,391000.0,87.9,4.3,23.3,33.0,27.0,13.9,70.4,10.8,6.57,20.8,0.0,32.2,0.0,7.1,0.8,0.6,5.6
2022-04,RJ,Sudeste,Bolsonaro,497400.0,87.5,7.7,25.2,30.3,29.7,6.2,70.3,8.8,6.15,118.3,0.0,32.2,0.0,33.0,0.8,0.6,5.4
2022-04,SP,Sudeste,Bolsonaro,579800.0,87.0,4.6,25.0,27.7,32.3,6.3,71.2,7.8,7.14,61.4,0.0,32.2,0.0,11.9,0.7,0.6,4.9
2022-04,BA,Nordeste,Bolsonaro,314600.0,87.6,5.2,26.6,29.3,30.7,8.7,71.0,7.6,6.06,53.1,0.0,32.2,0.0,18.5,0.7,0.5,4.6
2022-04,MG,Sudeste,Bolsonaro,430000.0,88.7,4.7,24.5,29.8,30.2,7.1,70.6,8.5,6.85,53.9,0.0,32.2,0.0,9.9,0.6,0.6,4.8
2022-04,RS,Sul,Bolsonaro,440500.0,89.7,4.5,26.0,28.6,31.4,5.6,70.8,8.6,6.88,35.8,0.0,32.2,0.0,6.7,0.7,0.6,4.6
2022-04,SC,Sul,Bolsonaro,527300.0,91.1,4.3,32.0,30.2,29.8,5.5,62.4,11.1,7.43,35.5,0.0,22.5,25.7,1.8,0.8,0.5,7.7
2022-04,AM,Norte,Bolsonaro,380600.0,89.4,4.5,24.4,33.3,26.7,8.5,69.9,8.3,6.31,61.8,0.0,32.2,0.0,13.6,0.6,0.5,4.1
2022-04,DF,Centro-Oeste,Bolsonaro,523100.0,88.7,5.6,26.5,31.3,28.7,6.5,69.2,8.3,7.34,47.8,0.0,32.2,0.0,8.9,0.7,0.5,4.5
2022-04,GO,Centro-Oeste,Bolsonaro,369200.0,88.4,5.4,27.3,35.3,24.7,8.3,69.2,10.3,6.78,38.3,0.0,32.2,0.0,7.8,0.7,0.6,4.8
2022-05,CE,Nordeste,Bolsonaro,397100.0,86.6,4.5,24.5,33.9,26.1,12.5,68.8,9.8,6.47,29.3,0.0,32.2,0.0,7.9,0.7,0.6,5.5
